shipment_id,order_id,supplier_id,warehouse_id,product_id,ship_date,promised_delivery_date,actual_delivery_date,delay_days,is_delayed,delay_reason,carrier,shipment_status,stockout_flag,warehouse_overload_flag
SHP-005688,ORD-005688,SUP-007,WH-003,PRD-0118,2025-05-18,2025-05-23,2025-05-24,1.0,True,,UPS,delivered,False,False
SHP-005689,ORD-005689,SUP-001,WH-002,PRD-0002,2025-01-16,2025-01-24,,,,,DHL Freight,in_transit,False,True
SHP-005690,ORD-005690,SUP-014,WH-005,PRD-0102,2025-12-27,2025-12-28,2025-12-26,-2.0,False,,DPD,delivered,False,False
SHP-005691,ORD-005691,SUP-015,WH-003,PRD-0163,2025-01-14,2025-01-19,2025-01-20,1.0,True,warehouse_capacity_constraint,Kuehne+Nagel,delivered,True,False
SHP-005692,ORD-005692,SUP-004,WH-001,PRD-0178,2025-05-06,2025-05-18,2025-05-21,3.0,True,inventory_shortage,DB Schenker,delivered,True,False
SHP-005693,ORD-005693,SUP-011,WH-003,PRD-0063,2025-04-07,2025-04-12,2025-04-12,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005694,ORD-005694,SUP-022,WH-002,PRD-0140,2025-05-13,2025-05-21,2025-05-21,0.0,False,,DHL Freight,delivered,True,False
SHP-005695,ORD-005695,SUP-014,WH-003,PRD-0049,2025-09-05,2025-09-10,2025-09-10,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005696,ORD-005696,SUP-014,WH-001,PRD-0156,2025-10-24,2025-10-28,2025-10-30,2.0,True,warehouse_capacity_constraint,DPD,delivered,False,False
SHP-005697,ORD-005697,SUP-003,WH-002,PRD-0061,2025-05-21,2025-05-27,2025-05-26,-1.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005698,ORD-005698,SUP-010,WH-005,PRD-0047,2025-05-06,2025-05-11,2025-05-11,0.0,False,,UPS,delivered,True,False
SHP-005699,ORD-005699,SUP-018,WH-008,PRD-0119,2025-01-07,2025-01-16,2025-01-17,1.0,True,inventory_shortage,Kuehne+Nagel,delivered,True,False
SHP-005700,ORD-005700,SUP-006,WH-001,PRD-0098,2025-10-02,2025-10-07,,,,,DHL Freight,in_transit,False,False
SHP-005701,ORD-005701,SUP-015,WH-005,PRD-0076,2025-07-30,2025-08-01,2025-07-31,-1.0,False,,UPS,delivered,False,False
SHP-005702,ORD-005702,SUP-003,WH-003,PRD-0061,2025-10-05,2025-10-08,2025-10-10,2.0,True,customs_documentation,DB Schenker,delivered,True,False
SHP-005703,ORD-005703,SUP-020,WH-007,PRD-0101,2025-06-13,2025-06-21,2025-06-21,0.0,False,,DHL Freight,delivered,False,False
SHP-005704,ORD-005704,SUP-015,WH-003,PRD-0090,2025-12-18,2025-12-25,2025-12-25,0.0,False,,DPD,delivered,True,True
SHP-005705,ORD-005705,SUP-024,WH-008,PRD-0026,2025-07-04,2025-07-16,2025-07-20,4.0,True,customs_documentation,DPD,delivered,False,False
SHP-005706,ORD-005706,SUP-018,WH-003,PRD-0039,2025-07-05,2025-07-10,2025-07-10,0.0,False,,DHL Freight,delivered,False,False
SHP-005707,ORD-005707,SUP-012,WH-006,PRD-0176,2025-03-27,2025-04-09,2025-04-12,3.0,True,supplier_late_dispatch,UPS,delivered,False,True
SHP-005708,ORD-005708,SUP-023,WH-001,PRD-0052,2025-12-20,2025-12-30,2025-12-28,-2.0,False,,DPD,delivered,True,False
SHP-005709,ORD-005709,SUP-017,WH-008,PRD-0029,2025-01-25,2025-02-08,2025-02-08,0.0,False,,DPD,delivered,True,True
SHP-005710,ORD-005710,SUP-013,WH-001,PRD-0099,2025-02-11,2025-02-16,2025-02-15,-1.0,False,,UPS,delivered,False,False
SHP-005711,ORD-005711,SUP-008,WH-005,PRD-0023,2025-09-05,2025-09-18,2025-09-17,-1.0,False,,DHL Freight,delivered,False,True
SHP-005712,ORD-005712,SUP-001,WH-004,PRD-0013,2025-10-03,2025-10-08,2025-10-08,0.0,False,,UPS,delivered,False,False
SHP-005713,ORD-005713,SUP-019,WH-003,PRD-0125,2025-10-27,2025-10-31,2025-10-31,0.0,False,,UPS,delivered,False,False
SHP-005714,ORD-005714,SUP-008,WH-007,PRD-0133,2025-05-29,2025-06-08,2025-06-08,0.0,False,,DPD,delivered,False,False
SHP-005715,ORD-005715,SUP-003,WH-002,PRD-0007,2025-06-07,,2025-06-13,0.0,False,,DHL Freight,delivered,False,False
SHP-005716,ORD-005716,SUP-018,WH-003,PRD-0038,2025-10-15,2025-10-20,2025-10-21,1.0,True,,DB Schenker,delivered,False,False
SHP-005717,ORD-005717,SUP-004,WH-003,PRD-0017,2025-10-30,2025-11-08,,,,,UPS,in_transit,False,False
SHP-005718,ORD-005718,SUP-010,WH-003,PRD-0170,2025-10-10,2025-10-15,2025-10-15,0.0,False,,UPS,delivered,False,False
SHP-005719,ORD-005719,SUP-010,WH-007,PRD-0047,2025-05-29,2025-06-03,,,,,DB Schenker,in_transit,False,False
SHP-005720,ORD-005720,SUP-023,WH-004,PRD-0052,2025-12-18,2025-12-28,2025-12-28,0.0,False,,DPD,delivered,False,False
SHP-005721,ORD-005721,SUP-011,WH-003,PRD-0063,2025-03-03,2025-03-10,2025-03-09,-1.0,False,,DHL Freight,delivered,False,False
SHP-005722,ORD-005722,SUP-004,WH-003,PRD-0062,2025-03-02,2025-03-13,2025-03-14,1.0,True,,DB Schenker,delivered,False,False
SHP-005723,ORD-005723,SUP-002,WH-008,PRD-0043,2025-03-26,2025-04-04,2025-04-05,1.0,True,weather_disruption,Kuehne+Nagel,delivered,True,False
SHP-005724,ORD-005724,SUP-011,WH-008,PRD-0122,2025-03-20,2025-03-27,2025-03-25,-2.0,False,,DB Schenker,delivered,True,True
SHP-005725,ORD-005725,SUP-007,WH-006,PRD-0129,2025-04-07,2025-04-14,2025-04-13,-1.0,False,,DB Schenker,delivered,False,False
SHP-005726,ORD-005726,SUP-002,WH-007,PRD-0138,2025-12-15,2025-12-28,2025-12-28,0.0,False,,DPD,delivered,False,False
SHP-005727,ORD-005727,SUP-004,WH-006,PRD-0017,2025-09-01,2025-09-13,2025-09-12,-1.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005728,ORD-005728,SUP-021,WH-004,PRD-0072,2025-09-27,2025-10-03,2025-10-03,0.0,False,,DPD,delivered,False,False
SHP-005729,ORD-005729,SUP-018,WH-002,PRD-0105,2025-07-02,2025-07-08,2025-07-14,6.0,True,carrier_delay,Kuehne+Nagel,delivered,False,True
SHP-005730,ORD-005730,SUP-008,WH-003,PRD-0139,2025-10-03,2025-10-13,2025-10-13,0.0,False,,UPS,delivered,False,True
SHP-005731,ORD-005731,SUP-006,WH-007,PRD-0135,2025-10-19,2025-10-24,2025-10-25,1.0,True,,DPD,delivered,False,True
SHP-005732,ORD-005732,SUP-014,WH-001,PRD-0156,2025-01-25,2025-01-30,2025-01-31,1.0,True,,Kuehne+Nagel,delivered,True,False
SHP-005733,ORD-005733,SUP-019,WH-002,PRD-0174,2025-05-14,2025-05-23,2025-05-27,4.0,True,weather_disruption,UPS,delivered,True,False
SHP-005734,ORD-005734,SUP-017,WH-006,PRD-0172,2025-01-30,2025-02-11,2025-02-09,-2.0,False,,UPS,delivered,False,False
SHP-005735,ORD-005735,SUP-013,WH-007,PRD-0127,2025-04-03,2025-04-07,,,,,DHL Freight,in_transit,False,False
SHP-005736,ORD-005736,SUP-003,WH-007,PRD-0035,2025-08-10,2025-08-12,,,,,DHL Freight,in_transit,True,False
SHP-005737,ORD-005737,SUP-009,WH-001,PRD-0079,2025-11-30,2025-12-09,2025-12-11,2.0,True,carrier_delay,Kuehne+Nagel,delivered,False,False
SHP-005738,ORD-005738,SUP-008,WH-005,PRD-0053,2025-08-21,2025-08-30,,,,,DPD,in_transit,True,False
SHP-005739,ORD-005739,SUP-015,WH-002,PRD-0141,2025-08-08,2025-08-14,2025-08-15,1.0,True,,DHL Freight,delivered,True,False
SHP-005740,ORD-005740,SUP-008,WH-001,PRD-0069,2025-03-04,2025-03-15,2025-03-15,0.0,False,,DPD,delivered,False,False
SHP-005741,ORD-005741,SUP-021,WH-004,PRD-0100,2025-02-11,2025-02-19,2025-02-19,0.0,False,,DHL Freight,delivered,True,True
SHP-005742,ORD-005742,SUP-011,WH-008,PRD-0116,2025-08-17,2025-08-24,2025-08-24,0.0,False,,DHL Freight,delivered,True,False
SHP-005743,ORD-005743,SUP-018,WH-007,PRD-0022,2025-10-08,2025-10-17,2025-10-17,0.0,False,,Kuehne+Nagel,delivered,True,True
SHP-005744,ORD-005744,SUP-008,WH-007,PRD-0074,2025-04-29,2025-05-09,,,,,UPS,in_transit,True,False
SHP-005745,ORD-005745,SUP-009,WH-003,PRD-0165,2025-10-17,2025-10-28,2025-10-27,-1.0,False,,UPS,delivered,False,False
SHP-005746,ORD-005746,SUP-005,WH-007,PRD-0162,2025-10-30,2025-11-11,2025-11-09,-2.0,False,,UPS,delivered,True,False
SHP-005747,ORD-005747,SUP-005,WH-001,PRD-0070,2025-07-05,2025-07-15,2025-07-15,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005748,ORD-005748,SUP-013,WH-007,PRD-0024,2025-07-26,2025-08-01,2025-07-31,-1.0,False,,DPD,delivered,True,False
SHP-005749,ORD-005749,SUP-002,WH-008,PRD-0028,2025-04-06,2025-04-17,2025-04-17,0.0,False,,DPD,delivered,True,False
SHP-005750,ORD-005750,SUP-019,WH-007,PRD-0174,2025-09-12,2025-09-19,2025-09-17,-2.0,False,,UPS,delivered,False,False
SHP-005751,ORD-005751,SUP-023,WH-002,PRD-0144,2025-10-22,2025-10-31,2025-10-31,0.0,False,,UPS,delivered,False,False
SHP-005752,ORD-005752,SUP-004,WH-002,PRD-0045,2025-10-06,2025-10-15,2025-10-13,-2.0,False,,DHL Freight,delivered,False,True
SHP-005753,ORD-005753,SUP-018,WH-004,PRD-0134,2025-03-07,2025-03-13,2025-03-14,1.0,True,warehouse_capacity_constraint,UPS,delivered,True,True
SHP-005754,ORD-005754,SUP-013,WH-001,PRD-0087,2025-07-22,2025-07-28,2025-07-31,3.0,True,carrier_delay,UPS,delivered,True,True
SHP-005755,ORD-005755,SUP-017,WH-001,PRD-0059,2025-11-01,2025-11-12,2025-11-13,1.0,True,,DPD,delivered,True,False
SHP-005756,ORD-005756,SUP-012,WH-007,PRD-0094,2025-06-29,2025-07-11,2025-07-10,-1.0,False,,DHL Freight,delivered,False,False
SHP-005757,ORD-005757,SUP-018,WH-001,PRD-0147,2025-11-21,2025-11-25,2025-11-27,2.0,True,warehouse_capacity_constraint,UPS,delivered,False,True
SHP-005758,ORD-005758,SUP-017,WH-006,PRD-0059,2025-11-24,2025-12-05,2025-12-05,0.0,False,,UPS,delivered,True,False
SHP-005759,ORD-005759,SUP-003,WH-001,PRD-0037,2025-07-30,2025-08-03,2025-08-03,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005760,ORD-005760,SUP-004,WH-005,PRD-0062,2025-08-10,2025-08-19,2025-08-19,0.0,False,,DHL Freight,delivered,False,False
SHP-005761,ORD-005761,SUP-011,WH-003,PRD-0082,2025-11-19,2025-11-28,2025-11-28,0.0,False,,DB Schenker,delivered,True,False
SHP-005762,ORD-005762,SUP-008,WH-006,PRD-0081,2025-06-08,2025-06-18,2025-06-19,1.0,True,,DB Schenker,delivered,False,False
SHP-005763,ORD-005763,SUP-003,WH-008,PRD-0173,2025-07-26,2025-08-02,2025-08-04,2.0,True,supplier_late_dispatch,DPD,delivered,False,True
SHP-005764,ORD-005764,SUP-014,WH-001,PRD-0103,2025-12-09,2025-12-11,2025-12-09,-2.0,False,,DHL Freight,delivered,True,False
SHP-005765,ORD-005765,SUP-011,WH-003,PRD-0109,2025-07-11,2025-07-17,2025-07-17,0.0,False,,UPS,delivered,True,False
SHP-005766,ORD-005766,SUP-014,WH-003,PRD-0085,2025-08-23,2025-08-31,2025-08-30,-1.0,False,,UPS,delivered,False,False
SHP-005767,ORD-005767,SUP-003,WH-004,PRD-0173,2025-04-28,2025-05-03,2025-05-04,1.0,True,,UPS,delivered,False,False
SHP-005768,ORD-005768,SUP-006,WH-006,PRD-0050,2025-03-07,2025-03-11,2025-03-10,-1.0,False,,DB Schenker,delivered,False,False
SHP-005769,ORD-005769,SUP-010,WH-006,PRD-0132,2025-06-30,2025-07-07,2025-07-07,0.0,False,,UPS,delivered,False,False
SHP-005770,ORD-005770,SUP-003,WH-008,PRD-0035,2025-12-04,2025-12-10,2025-12-09,-1.0,False,,DHL Freight,delivered,False,False
SHP-005771,ORD-005771,SUP-001,WH-003,PRD-0065,2025-11-09,2025-11-18,2025-11-25,7.0,True,customs_documentation,DB Schenker,delivered,True,True
SHP-005772,ORD-005772,SUP-010,WH-007,PRD-0157,2025-10-26,2025-10-29,,,,,Kuehne+Nagel,in_transit,False,False
SHP-005773,ORD-005773,SUP-008,WH-003,PRD-0048,2025-07-04,,2025-07-15,0.0,False,,UPS,delivered,False,False
SHP-005774,ORD-005774,SUP-018,WH-005,PRD-0077,2025-07-02,2025-07-12,2025-07-12,0.0,False,,DB Schenker,delivered,False,False
SHP-005775,ORD-005775,SUP-008,WH-007,PRD-0023,2025-09-04,2025-09-15,2025-09-21,6.0,True,carrier_delay,UPS,delivered,True,False
SHP-005776,ORD-005776,SUP-008,WH-005,PRD-0054,2025-05-27,2025-06-02,,,,,DHL Freight,in_transit,False,False
SHP-005777,ORD-005777,SUP-006,WH-008,PRD-0135,2025-03-13,2025-03-19,2025-03-19,0.0,False,,DPD,delivered,False,False
SHP-005778,ORD-005778,SUP-015,WH-002,PRD-0107,2025-11-29,2025-12-07,2025-12-11,4.0,True,warehouse_capacity_constraint,Kuehne+Nagel,delivered,False,True
SHP-005779,ORD-005779,SUP-014,WH-008,PRD-0083,2025-12-01,2025-12-07,2025-12-06,-1.0,False,,DPD,delivered,False,False
SHP-005780,ORD-005780,SUP-018,WH-008,PRD-0119,2025-11-06,2025-11-12,2025-11-12,0.0,False,,UPS,delivered,True,True
SHP-005781,ORD-005781,SUP-015,WH-001,PRD-0107,2025-08-08,2025-08-14,2025-08-14,0.0,False,,DPD,delivered,False,False
SHP-005782,ORD-005782,SUP-014,WH-004,PRD-0160,2025-01-01,2025-01-08,2025-01-08,0.0,False,,UPS,delivered,True,False
SHP-005783,ORD-005783,SUP-019,WH-007,PRD-0084,2025-10-18,2025-10-25,2025-10-25,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005784,ORD-005784,SUP-008,WH-001,PRD-0073,2025-11-24,2025-12-04,2025-12-07,3.0,True,supplier_late_dispatch,Kuehne+Nagel,delivered,True,False
SHP-005785,ORD-005785,SUP-010,WH-008,PRD-0157,2025-08-08,2025-08-11,2025-08-09,-2.0,False,,DB Schenker,delivered,False,True
SHP-005786,ORD-005786,SUP-004,WH-002,PRD-0178,2025-07-06,2025-07-17,2025-07-17,0.0,False,,DPD,delivered,False,False
SHP-005787,ORD-005787,SUP-003,WH-007,PRD-0061,2025-01-14,2025-01-15,2025-01-13,-2.0,False,,DHL Freight,delivered,False,False
SHP-005788,ORD-005788,SUP-012,WH-003,PRD-0176,2025-10-12,2025-10-22,2025-10-20,-2.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005789,ORD-005789,SUP-006,WH-005,PRD-0050,2025-04-27,2025-05-02,2025-05-02,0.0,False,,DB Schenker,delivered,True,False
SHP-005790,ORD-005790,SUP-013,WH-004,PRD-0056,2025-07-26,2025-08-05,2025-08-03,-2.0,False,,UPS,delivered,False,False
SHP-005791,ORD-005791,SUP-008,WH-008,PRD-0053,2025-12-02,2025-12-10,,,,,DB Schenker,in_transit,True,False
SHP-005792,ORD-005792,SUP-014,WH-004,PRD-0164,2025-10-23,2025-10-25,2025-10-26,1.0,True,,Kuehne+Nagel,delivered,False,True
SHP-005793,ORD-005793,SUP-016,WH-002,PRD-0015,2025-04-18,2025-04-29,2025-04-30,1.0,True,customs_documentation,DB Schenker,delivered,False,False
SHP-005794,ORD-005794,SUP-016,WH-007,PRD-0123,2025-06-18,2025-07-02,2025-07-02,0.0,False,,DPD,delivered,False,False
SHP-005795,ORD-005795,SUP-020,WH-006,PRD-0155,2025-10-31,2025-11-07,2025-11-13,6.0,True,supplier_late_dispatch,DHL Freight,delivered,False,False
SHP-005796,ORD-005796,SUP-002,WH-007,PRD-0028,2025-08-04,2025-08-16,2025-08-17,1.0,True,,Kuehne+Nagel,delivered,True,False
SHP-005797,ORD-005797,SUP-007,WH-001,PRD-0091,2025-08-09,2025-08-16,2025-08-17,1.0,True,,DPD,delivered,False,False
SHP-005798,ORD-005798,SUP-012,WH-003,PRD-0148,2025-10-28,2025-11-10,2025-11-08,-2.0,False,,DB Schenker,delivered,False,False
SHP-005799,ORD-005799,SUP-020,WH-005,PRD-0088,2025-07-30,2025-08-08,2025-08-07,-1.0,False,,DB Schenker,delivered,True,False
SHP-005800,ORD-005800,SUP-024,WH-003,PRD-0068,2025-06-22,2025-07-06,2025-07-12,6.0,True,inventory_shortage,DB Schenker,delivered,True,False
SHP-005801,ORD-005801,SUP-008,WH-001,PRD-0078,2025-10-10,2025-10-20,2025-10-21,1.0,True,,DB Schenker,delivered,False,True
SHP-005802,ORD-005802,SUP-003,WH-005,PRD-0035,2025-11-01,2025-11-02,2025-11-02,0.0,False,,Kuehne+Nagel,delivered,True,False
SHP-005803,ORD-005803,SUP-019,WH-001,PRD-0066,2025-04-15,2025-04-20,2025-04-19,-1.0,False,,DHL Freight,delivered,False,True
SHP-005804,ORD-005804,SUP-022,WH-002,PRD-0010,2025-03-12,2025-03-22,2025-03-22,0.0,False,,DPD,delivered,True,True
SHP-005805,ORD-005805,SUP-021,WH-001,PRD-0072,2025-12-08,2025-12-17,2025-12-17,0.0,False,,UPS,delivered,False,False
SHP-005806,ORD-005806,SUP-019,WH-006,PRD-0124,2025-08-13,2025-08-18,2025-08-22,4.0,True,inventory_shortage,UPS,delivered,False,False
SHP-005807,ORD-005807,SUP-015,WH-001,PRD-0021,2025-07-23,2025-07-30,2025-08-06,7.0,True,customs_documentation,Kuehne+Nagel,delivered,True,False
SHP-005808,ORD-005808,SUP-022,WH-008,PRD-0140,2025-10-22,2025-11-01,2025-10-30,-2.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005809,ORD-005809,SUP-009,WH-003,PRD-0165,2025-02-21,2025-03-03,2025-03-03,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005810,ORD-005810,SUP-011,WH-005,PRD-0051,2025-11-18,2025-11-28,2025-11-28,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005811,ORD-005811,SUP-012,WH-007,PRD-0176,2025-04-03,2025-04-14,2025-04-13,-1.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005812,ORD-005812,SUP-017,WH-001,PRD-0029,2025-02-17,2025-02-25,,,,,DHL Freight,in_transit,True,False
SHP-005813,ORD-005813,SUP-016,WH-003,PRD-0123,2025-11-05,2025-11-19,2025-11-19,0.0,False,,DB Schenker,delivered,False,True
SHP-005814,ORD-005814,SUP-009,WH-001,PRD-0044,2025-08-28,2025-09-05,2025-09-06,1.0,True,,UPS,delivered,False,False
SHP-005815,ORD-005815,SUP-012,WH-008,PRD-0097,2025-12-26,2026-01-10,2026-01-16,6.0,True,warehouse_capacity_constraint,DHL Freight,delivered,True,True
SHP-005816,ORD-005816,SUP-006,WH-002,PRD-0135,2025-11-15,2025-11-21,2025-11-21,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005817,ORD-005817,SUP-007,WH-004,PRD-0095,2025-05-05,2025-05-08,2025-05-08,0.0,False,,UPS,delivered,False,False
SHP-005818,ORD-005818,SUP-019,WH-003,PRD-0066,2025-09-12,2025-09-20,2025-09-19,-1.0,False,,DPD,delivered,False,False
SHP-005819,ORD-005819,SUP-022,WH-008,PRD-0140,2025-01-06,2025-01-12,2025-01-14,2.0,True,warehouse_capacity_constraint,DB Schenker,delivered,False,True
SHP-005820,ORD-005820,SUP-013,WH-003,PRD-0025,2025-10-09,2025-10-15,,,,,UPS,in_transit,True,True
SHP-005821,ORD-005821,SUP-006,WH-008,PRD-0098,2025-11-02,,2025-11-04,-2.0,False,,DHL Freight,delivered,False,False
SHP-005822,ORD-005822,SUP-024,WH-005,PRD-0068,2025-12-31,2026-01-13,2026-01-14,1.0,True,,DB Schenker,delivered,True,True
SHP-005823,ORD-005823,SUP-011,WH-006,PRD-0063,2025-01-19,2025-01-30,2025-01-29,-1.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005824,ORD-005824,SUP-011,WH-007,PRD-0146,2025-08-26,2025-09-02,2025-09-06,4.0,True,inventory_shortage,Kuehne+Nagel,delivered,True,False
SHP-005825,ORD-005825,SUP-008,WH-007,PRD-0133,2026-01-02,2026-01-13,2026-01-18,5.0,True,inventory_shortage,DHL Freight,delivered,True,False
SHP-005826,ORD-005826,SUP-020,WH-001,PRD-0101,2025-10-24,2025-11-01,2025-11-01,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005827,ORD-005827,SUP-014,WH-002,PRD-0160,2025-11-20,2025-11-25,2025-11-25,0.0,False,,UPS,delivered,True,False
SHP-005828,ORD-005828,SUP-002,WH-005,PRD-0043,2025-06-27,2025-07-07,,,,,UPS,in_transit,True,False
SHP-005829,ORD-005829,SUP-001,WH-008,PRD-0012,2025-12-01,2025-12-05,2025-12-04,-1.0,False,,UPS,delivered,False,False
SHP-005830,ORD-005830,SUP-010,WH-007,PRD-0027,2025-09-21,2025-09-26,2025-09-25,-1.0,False,,DB Schenker,delivered,False,True
SHP-005831,ORD-005831,SUP-018,WH-001,PRD-0120,2025-03-03,2025-03-09,2025-03-07,-2.0,False,,DB Schenker,delivered,False,False
SHP-005832,ORD-005832,SUP-011,WH-005,PRD-0146,2025-11-29,2025-12-04,2025-12-04,0.0,False,,DB Schenker,delivered,False,False
SHP-005833,ORD-005833,SUP-020,WH-002,PRD-0088,2025-12-15,2025-12-23,2025-12-28,5.0,True,inventory_shortage,DHL Freight,delivered,True,True
SHP-005834,ORD-005834,SUP-021,WH-007,PRD-0100,2025-03-22,2025-03-30,2025-03-31,1.0,True,inventory_shortage,Kuehne+Nagel,delivered,True,False
SHP-005835,ORD-005835,SUP-008,WH-001,PRD-0111,2025-05-19,2025-05-27,2025-05-25,-2.0,False,,DHL Freight,delivered,False,False
SHP-005836,ORD-005836,SUP-011,WH-008,PRD-0166,2025-07-12,2025-07-19,2025-07-20,1.0,True,,DB Schenker,delivered,False,False
SHP-005837,ORD-005837,SUP-012,WH-004,PRD-0094,2025-10-17,2025-10-28,2025-10-30,2.0,True,inventory_shortage,DHL Freight,delivered,False,False
SHP-005838,ORD-005838,SUP-008,WH-008,PRD-0133,2026-01-03,2026-01-10,2026-01-14,4.0,True,weather_disruption,DB Schenker,delivered,False,False
SHP-005839,ORD-005839,SUP-011,WH-001,PRD-0159,2025-04-26,2025-05-03,2025-05-02,-1.0,False,,DPD,delivered,False,False
SHP-005840,ORD-005840,SUP-009,WH-002,PRD-0165,2025-04-12,2025-04-21,2025-04-20,-1.0,False,,DHL Freight,delivered,False,True
SHP-005841,ORD-005841,SUP-009,WH-002,PRD-0042,2025-05-31,2025-06-09,2025-06-09,0.0,False,,DB Schenker,delivered,False,False
SHP-005842,ORD-005842,SUP-010,WH-002,PRD-0157,2025-04-21,2025-04-26,2025-04-26,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005843,ORD-005843,SUP-015,WH-002,PRD-0090,2025-12-03,2025-12-08,2025-12-08,0.0,False,,Kuehne+Nagel,delivered,False,True
SHP-005844,ORD-005844,SUP-019,WH-003,PRD-0046,2025-01-17,2025-01-22,2025-01-23,1.0,True,,DPD,delivered,True,False
SHP-005845,ORD-005845,SUP-019,WH-003,PRD-0084,2025-09-26,2025-10-04,2025-10-04,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005846,ORD-005846,SUP-014,WH-005,PRD-0058,2025-04-27,2025-05-01,2025-05-02,1.0,True,,DHL Freight,delivered,False,False
SHP-005847,ORD-005847,SUP-015,WH-005,PRD-0115,2025-11-10,2025-11-14,2025-11-14,0.0,False,,Kuehne+Nagel,delivered,False,True
SHP-005848,ORD-005848,SUP-008,WH-003,PRD-0053,2025-02-27,2025-03-10,2025-03-10,0.0,False,,DPD,delivered,True,False
SHP-005849,ORD-005849,SUP-019,WH-005,PRD-0084,2025-11-07,2025-11-14,2025-11-15,1.0,True,,DPD,delivered,False,False
SHP-005850,ORD-005850,SUP-020,WH-004,PRD-0071,2025-01-20,2025-01-29,2025-01-28,-1.0,False,,UPS,delivered,False,False
SHP-005851,ORD-005851,SUP-014,WH-005,PRD-0083,2025-01-16,2025-01-21,2025-01-22,1.0,True,,DPD,delivered,True,False
SHP-005852,ORD-005852,SUP-001,WH-003,PRD-0012,2025-01-26,2025-01-31,2025-01-30,-1.0,False,,Kuehne+Nagel,delivered,False,False
SHP-005853,ORD-005853,SUP-002,WH-008,PRD-0031,2025-02-12,2025-02-20,2025-02-24,4.0,True,inventory_shortage,DHL Freight,delivered,False,False
SHP-005854,ORD-005854,SUP-015,WH-008,PRD-0076,2025-10-26,2025-10-28,2025-10-27,-1.0,False,,DB Schenker,delivered,False,False
SHP-005855,ORD-005855,SUP-010,WH-007,PRD-0047,2025-09-22,2025-09-26,2025-09-25,-1.0,False,,UPS,delivered,True,False
SHP-005856,ORD-005856,SUP-004,WH-006,PRD-0057,2025-03-02,2025-03-14,2025-03-12,-2.0,False,,UPS,delivered,False,False
SHP-005857,ORD-005857,SUP-019,WH-007,PRD-0174,2025-01-06,2025-01-09,,,,,DPD,in_transit,True,False
SHP-005858,ORD-005858,SUP-008,WH-007,PRD-0081,2025-10-15,2025-10-25,2025-10-28,3.0,True,supplier_late_dispatch,DPD,delivered,False,False
SHP-005859,ORD-005859,SUP-011,WH-004,PRD-0082,2025-09-25,2025-10-01,2025-10-01,0.0,False,,DHL Freight,delivered,False,False
SHP-005860,ORD-005860,SUP-010,WH-004,PRD-0132,2025-02-24,2025-02-27,2025-02-28,1.0,True,,DPD,delivered,False,False
SHP-005861,ORD-005861,SUP-007,WH-001,PRD-0118,2025-02-13,2025-02-21,2025-02-21,0.0,False,,UPS,delivered,False,False
SHP-005862,ORD-005862,SUP-011,WH-008,PRD-0082,2025-11-20,2025-11-30,2025-12-01,1.0,True,inventory_shortage,UPS,delivered,False,False
SHP-005863,ORD-005863,SUP-020,WH-004,PRD-0088,2025-09-24,2025-10-01,2025-10-07,6.0,True,warehouse_capacity_constraint,UPS,delivered,True,False
SHP-005864,ORD-005864,SUP-020,WH-005,PRD-0041,2025-12-14,2025-12-23,2025-12-24,1.0,True,,DPD,delivered,True,False
SHP-005865,ORD-005865,SUP-004,WH-003,PRD-0178,2025-02-16,2025-03-02,2025-03-03,1.0,True,,DHL Freight,delivered,False,False
SHP-005866,ORD-005866,SUP-008,WH-008,PRD-0139,2025-05-14,2025-05-22,2025-05-20,-2.0,False,,DB Schenker,delivered,False,False
SHP-005867,ORD-005867,SUP-022,WH-003,PRD-0010,2025-12-20,2025-12-30,2025-12-28,-2.0,False,,UPS,delivered,False,True
SHP-005868,ORD-005868,SUP-011,WH-008,PRD-0080,2025-11-19,2025-11-25,2025-11-26,1.0,True,supplier_late_dispatch,UPS,delivered,False,False
SHP-005869,ORD-005869,SUP-004,WH-005,PRD-0152,2025-08-30,2025-09-13,2025-09-17,4.0,True,inventory_shortage,DHL Freight,delivered,False,False
SHP-005870,ORD-005870,SUP-016,WH-007,PRD-0108,2025-02-22,2025-03-08,2025-03-08,0.0,False,,DHL Freight,delivered,True,False
