shipment_id,order_id,order_date,ship_date,promised_delivery_date,actual_delivery_date,supplier_id,supplier_name,supplier_reliability_score,warehouse_id,warehouse_name,warehouse_overload_flag,product_id,category,customer_region,order_quantity,priority,shipment_status,stockout_flag,delay_days,is_delayed,delay_reason
SHP-007579,ORD-007579,2025-04-29,2025-04-30,2025-05-09,2025-05-12,SUP-018,Elbe Manufacturing,0.745,WH-001,Berlin Distribution Center,False,PRD-0077,Raw Materials,DE-West,368,standard,delivered,False,3,True,warehouse_capacity_constraint
SHP-007580,ORD-007580,2025-09-15,2025-09-17,2025-09-26,2025-09-26,SUP-002,Baltic Packaging,0.954,WH-002,Hamburg Distribution Center,False,PRD-0031,Electronics,DE-South,140,standard,delivered,False,0,False,
SHP-007581,ORD-007581,2025-12-26,2025-12-27,2026-01-09,2026-01-15,SUP-017,Main River Electronics,0.811,WH-008,Dortmund Distribution Center,True,PRD-0137,Mechanical,DE-Central,68,standard,delivered,False,6,True,customs_documentation
SHP-007582,ORD-007582,2025-01-01,2025-01-04,2025-01-08,2025-01-08,SUP-019,Danube Tools,0.652,WH-003,Munich Distribution Center,False,PRD-0124,Electronics,DE-Central,45,standard,delivered,False,0,False,
SHP-007583,ORD-007583,2025-03-29,2025-04-01,2025-04-09,2025-04-07,SUP-008,Hanseatic Materials,0.604,WH-003,Munich Distribution Center,False,PRD-0073,Packaging,DE-Central,77,standard,delivered,False,-2,False,
SHP-007584,ORD-007584,2025-02-05,2025-02-06,2025-02-11,2025-02-10,SUP-014,Baltic Packaging,0.868,WH-008,Dortmund Distribution Center,False,PRD-0164,Textiles,DE-North,153,standard,delivered,False,-1,False,
SHP-007585,ORD-007585,2025-06-14,2025-06-16,2025-06-18,2025-06-20,SUP-010,Black Forest Plastics,0.829,WH-008,Dortmund Distribution Center,False,PRD-0157,Raw Materials,DE-West,190,standard,delivered,False,2,True,carrier_delay
SHP-007586,ORD-007586,2025-04-29,2025-04-30,2025-05-07,2025-05-07,SUP-011,Saxon Metals,0.611,WH-004,Cologne Distribution Center,False,PRD-0051,Electronics,DE-East,124,standard,delivered,False,0,False,
SHP-007587,ORD-007587,2025-04-11,2025-04-14,2025-04-24,2025-05-01,SUP-017,Main River Electronics,0.811,WH-002,Hamburg Distribution Center,False,PRD-0029,Raw Materials,DE-East,198,expedited,delivered,True,7,True,supplier_late_dispatch
SHP-007588,ORD-007588,2025-07-22,2025-07-23,2025-07-28,2025-08-01,SUP-019,Danube Tools,0.652,WH-001,Berlin Distribution Center,False,PRD-0124,Electronics,DE-North,38,critical,delivered,False,4,True,supplier_late_dispatch
SHP-007589,ORD-007589,2025-01-20,2025-01-20,2025-01-24,2025-01-25,SUP-014,Baltic Packaging,0.868,WH-005,Frankfurt Distribution Center,False,PRD-0083,Textiles,DE-Central,152,standard,delivered,True,1,True,warehouse_capacity_constraint
SHP-007590,ORD-007590,2025-10-20,2025-10-20,2025-10-27,2025-10-30,SUP-014,Baltic Packaging,0.868,WH-006,Leipzig Distribution Center,True,PRD-0160,Packaging,DE-West,759,standard,delivered,True,3,True,inventory_shortage
SHP-007591,ORD-007591,2025-09-27,2025-09-29,2025-10-12,2025-10-12,SUP-012,Bavaria Textile Group,0.813,WH-003,Munich Distribution Center,False,PRD-0094,Raw Materials,DE-Central,65,standard,delivered,False,0,False,
SHP-007592,ORD-007592,2025-12-16,2025-12-16,2025-12-26,2025-12-26,SUP-009,Ruhr Mechanical,0.965,WH-001,Berlin Distribution Center,False,PRD-0165,Packaging,DE-West,975,standard,delivered,True,0,False,
SHP-007593,ORD-007593,2025-06-28,2025-07-01,2025-07-06,2025-07-06,SUP-014,Baltic Packaging,0.868,WH-007,Stuttgart Distribution Center,True,PRD-0160,Packaging,DE-South,64,standard,delivered,False,0,False,
SHP-007594,ORD-007594,2025-11-16,2025-11-17,2025-11-25,2025-11-28,SUP-013,Rhine Components,0.887,WH-007,Stuttgart Distribution Center,False,PRD-0087,Textiles,DE-South,34,standard,delivered,False,3,True,inventory_shortage
SHP-007595,ORD-007595,2025-11-09,2025-11-10,2025-11-19,2025-11-21,SUP-008,Hanseatic Materials,0.604,WH-006,Leipzig Distribution Center,False,PRD-0054,Textiles,DE-East,299,standard,delivered,True,2,True,inventory_shortage
SHP-007596,ORD-007596,2025-08-13,2025-08-16,2025-08-21,2025-08-21,SUP-021,Ruhr Mechanical,0.841,WH-007,Stuttgart Distribution Center,False,PRD-0072,Electronics,DE-South,134,standard,delivered,False,0,False,
SHP-007597,ORD-007597,2025-03-25,2025-03-26,2025-03-31,2025-04-01,SUP-020,Hanseatic Materials,0.846,WH-008,Dortmund Distribution Center,False,PRD-0088,Packaging,DE-North,798,standard,delivered,True,1,True,
SHP-007598,ORD-007598,2025-05-01,2025-05-04,2025-05-14,2025-05-18,SUP-008,Hanseatic Materials,0.604,WH-006,Leipzig Distribution Center,False,PRD-0078,Textiles,DE-West,285,standard,delivered,False,4,True,weather_disruption
SHP-007599,ORD-007599,2025-04-24,2025-04-24,2025-05-01,,SUP-006,Elbe Manufacturing,0.939,WH-003,Munich Distribution Center,True,PRD-0004,Mechanical,DE-East,340,standard,in_transit,False,,,
SHP-007600,ORD-007600,2025-03-14,2025-03-15,2025-03-29,2025-03-27,SUP-004,Nordic Freight Supplies,0.931,WH-007,Stuttgart Distribution Center,False,PRD-0003,Mechanical,DE-Central,214,standard,delivered,False,-2,False,
SHP-007601,ORD-007601,2025-08-05,2025-08-08,2025-08-12,2025-08-13,SUP-015,Alpine Industrial Parts,0.925,WH-002,Hamburg Distribution Center,False,PRD-0150,Raw Materials,DE-South,24,standard,delivered,False,1,True,warehouse_capacity_constraint
SHP-007602,ORD-007602,2025-05-12,2025-05-14,2025-05-23,2025-05-29,SUP-022,Black Forest Plastics,0.971,WH-004,Cologne Distribution Center,False,PRD-0034,Packaging,DE-South,845,standard,delivered,True,6,True,customs_documentation
SHP-007603,ORD-007603,2025-09-07,2025-09-10,2025-09-18,2025-09-20,SUP-011,Saxon Metals,0.611,WH-008,Dortmund Distribution Center,False,PRD-0109,Packaging,DE-North,472,expedited,delivered,True,2,True,supplier_late_dispatch
SHP-007604,ORD-007604,2025-10-13,2025-10-14,2025-10-24,2025-10-24,SUP-017,Main River Electronics,0.811,WH-008,Dortmund Distribution Center,False,PRD-0029,Raw Materials,DE-Central,23,expedited,delivered,False,0,False,
SHP-007605,ORD-007605,2025-07-31,2025-08-02,2025-08-13,2025-08-13,SUP-016,Nordic Freight Supplies,0.901,WH-002,Hamburg Distribution Center,False,PRD-0167,Textiles,DE-East,189,expedited,delivered,False,0,False,
SHP-007606,ORD-007606,2025-10-22,2025-10-23,2025-10-30,2025-10-31,SUP-019,Danube Tools,0.652,WH-008,Dortmund Distribution Center,False,PRD-0125,Electronics,DE-East,50,standard,delivered,False,1,True,
SHP-007607,ORD-007607,2025-08-21,2025-08-23,2025-08-29,2025-08-27,SUP-015,Alpine Industrial Parts,0.925,WH-005,Frankfurt Distribution Center,False,PRD-0177,Mechanical,DE-West,305,standard,delivered,False,-2,False,
SHP-007608,ORD-007608,2025-08-19,2025-08-22,2025-09-01,2025-09-01,SUP-005,Main River Electronics,0.945,WH-004,Cologne Distribution Center,False,PRD-0070,Mechanical,DE-West,233,critical,delivered,True,0,False,
SHP-007609,ORD-007609,2025-01-13,2025-01-14,2025-01-26,2025-01-26,SUP-005,Main River Electronics,0.945,WH-005,Frankfurt Distribution Center,False,PRD-0070,Mechanical,DE-East,174,standard,delivered,False,0,False,
SHP-007610,ORD-007610,2025-03-26,2025-03-29,2025-04-01,2025-03-31,SUP-019,Danube Tools,0.652,WH-005,Frankfurt Distribution Center,True,PRD-0124,Electronics,DE-East,120,expedited,delivered,False,-1,False,
SHP-007611,ORD-007611,2025-11-13,2025-11-14,2025-11-25,2025-11-25,SUP-022,Black Forest Plastics,0.971,WH-008,Dortmund Distribution Center,False,PRD-0034,Packaging,DE-Central,1021,standard,delivered,True,0,False,
SHP-007612,ORD-007612,2025-06-05,2025-06-06,2025-06-20,2025-06-20,SUP-017,Main River Electronics,0.811,WH-001,Berlin Distribution Center,False,PRD-0114,Raw Materials,DE-West,105,standard,delivered,False,0,False,
SHP-007613,ORD-007613,2025-10-20,2025-10-21,2025-10-29,2025-10-30,SUP-018,Elbe Manufacturing,0.745,WH-008,Dortmund Distribution Center,False,PRD-0145,Mechanical,DE-North,160,standard,delivered,True,1,True,
SHP-007614,ORD-007614,2025-09-11,2025-09-11,2025-09-24,2025-09-25,SUP-005,Main River Electronics,0.945,WH-005,Frankfurt Distribution Center,False,PRD-0162,Packaging,DE-West,994,standard,delivered,False,1,True,
SHP-007615,ORD-007615,2025-02-26,2025-03-01,2025-03-11,2025-03-11,SUP-016,Nordic Freight Supplies,0.901,WH-002,Hamburg Distribution Center,True,PRD-0108,Raw Materials,DE-West,234,standard,delivered,False,0,False,
SHP-007616,ORD-007616,2025-07-09,2025-07-10,2025-07-17,2025-07-17,SUP-003,Alpine Industrial Parts,0.922,WH-005,Frankfurt Distribution Center,False,PRD-0035,Mechanical,DE-East,201,standard,delivered,True,0,False,
SHP-007617,ORD-007617,2025-10-23,2025-10-26,2025-11-02,2025-11-03,SUP-018,Elbe Manufacturing,0.745,WH-003,Munich Distribution Center,False,PRD-0009,Raw Materials,DE-East,356,standard,delivered,False,1,True,carrier_delay
SHP-007618,ORD-007618,2025-06-22,2025-06-24,2025-07-04,2025-07-05,SUP-022,Black Forest Plastics,0.971,WH-005,Frankfurt Distribution Center,False,PRD-0067,Mechanical,DE-South,240,standard,delivered,True,1,True,
SHP-007619,ORD-007619,2025-08-17,2025-08-18,2025-08-28,2025-08-29,SUP-023,Saxon Metals,0.93,WH-006,Leipzig Distribution Center,False,PRD-0179,Textiles,DE-West,329,standard,delivered,False,1,True,
SHP-007620,ORD-007620,2025-02-02,2025-02-02,2025-02-11,2025-02-11,SUP-022,Black Forest Plastics,0.971,WH-002,Hamburg Distribution Center,False,PRD-0064,Mechanical,DE-Central,114,critical,delivered,True,0,False,
SHP-007621,ORD-007621,2025-12-20,2025-12-23,2025-12-24,2025-12-24,SUP-003,Alpine Industrial Parts,0.922,WH-002,Hamburg Distribution Center,False,PRD-0061,Electronics,DE-South,35,standard,delivered,False,0,False,
SHP-007622,ORD-007622,2025-08-17,2025-08-17,2025-08-24,,SUP-010,Black Forest Plastics,0.829,WH-005,Frankfurt Distribution Center,False,PRD-0047,Packaging,DE-East,1093,standard,in_transit,True,,,
SHP-007623,ORD-007623,2025-06-07,2025-06-09,2025-06-16,2025-06-14,SUP-013,Rhine Components,0.887,WH-005,Frankfurt Distribution Center,False,PRD-0087,Textiles,DE-Central,67,standard,delivered,False,-2,False,
SHP-007624,ORD-007624,2025-12-10,2025-12-10,2025-12-20,2025-12-20,SUP-005,Main River Electronics,0.945,WH-002,Hamburg Distribution Center,False,PRD-0070,Mechanical,DE-East,107,standard,delivered,True,0,False,
SHP-007625,ORD-007625,2025-12-12,2025-12-13,2025-12-18,2025-12-18,SUP-015,Alpine Industrial Parts,0.925,WH-008,Dortmund Distribution Center,True,PRD-0150,Raw Materials,DE-North,75,standard,delivered,False,0,False,
SHP-007626,ORD-007626,2025-10-27,2025-10-30,2025-11-05,2025-11-08,SUP-005,Main River Electronics,0.945,WH-002,Hamburg Distribution Center,True,PRD-0162,Packaging,DE-North,230,standard,delivered,False,3,True,inventory_shortage
SHP-007627,ORD-007627,2025-06-13,2025-06-14,2025-06-28,2025-06-28,SUP-002,Baltic Packaging,0.954,WH-005,Frankfurt Distribution Center,False,PRD-0043,Electronics,DE-South,58,standard,delivered,True,0,False,
SHP-007628,ORD-007628,2025-09-12,2025-09-13,2025-09-23,2025-09-24,SUP-011,Saxon Metals,0.611,WH-002,Hamburg Distribution Center,False,PRD-0063,Mechanical,DE-East,169,standard,delivered,False,1,True,supplier_late_dispatch
SHP-007629,ORD-007629,2025-10-08,2025-10-08,2025-10-19,2025-10-18,SUP-011,Saxon Metals,0.611,WH-004,Cologne Distribution Center,False,PRD-0159,Mechanical,DE-South,166,standard,delivered,False,-1,False,
SHP-007630,ORD-007630,2025-08-17,2025-08-20,2025-08-23,2025-08-25,SUP-019,Danube Tools,0.652,WH-004,Cologne Distribution Center,False,PRD-0180,Electronics,DE-South,103,standard,delivered,False,2,True,supplier_late_dispatch
SHP-007631,ORD-007631,2025-02-22,2025-02-22,2025-03-01,,SUP-011,Saxon Metals,0.611,WH-006,Leipzig Distribution Center,True,PRD-0159,Mechanical,DE-Central,350,expedited,in_transit,True,,,
SHP-007632,ORD-007632,2025-01-20,2025-01-22,2025-01-28,2025-01-28,SUP-006,Elbe Manufacturing,0.939,WH-008,Dortmund Distribution Center,False,PRD-0098,Raw Materials,DE-Central,390,expedited,delivered,False,0,False,
SHP-007633,ORD-007633,2025-08-23,2025-08-26,2025-08-29,2025-08-30,SUP-007,Danube Tools,0.771,WH-001,Berlin Distribution Center,False,PRD-0095,Electronics,DE-West,75,standard,delivered,False,1,True,
SHP-007634,ORD-007634,2025-01-03,2025-01-06,2025-01-11,2025-01-11,SUP-014,Baltic Packaging,0.868,WH-004,Cologne Distribution Center,False,PRD-0156,Packaging,DE-West,835,standard,delivered,True,0,False,
SHP-007635,ORD-007635,2025-10-13,2025-10-14,2025-10-22,2025-10-21,SUP-011,Saxon Metals,0.611,WH-001,Berlin Distribution Center,False,PRD-0082,Packaging,DE-South,218,expedited,delivered,False,-1,False,
SHP-007636,ORD-007636,2025-11-20,2025-11-20,2025-11-27,2025-11-30,SUP-013,Rhine Components,0.887,WH-003,Munich Distribution Center,True,PRD-0056,Mechanical,DE-South,167,standard,delivered,False,3,True,quality_hold
SHP-007637,ORD-007637,2025-01-26,2025-01-26,2025-02-01,2025-01-30,SUP-015,Alpine Industrial Parts,0.925,WH-007,Stuttgart Distribution Center,False,PRD-0115,Raw Materials,DE-West,94,expedited,delivered,False,-2,False,
SHP-007638,ORD-007638,2025-07-05,2025-07-08,2025-07-14,2025-07-12,SUP-013,Rhine Components,0.887,WH-003,Munich Distribution Center,False,PRD-0087,Textiles,DE-South,77,standard,delivered,False,-2,False,
SHP-007639,ORD-007639,2025-03-29,2025-03-29,2025-04-03,2025-04-04,SUP-015,Alpine Industrial Parts,0.925,WH-006,Leipzig Distribution Center,False,PRD-0018,Textiles,DE-West,93,standard,delivered,False,1,True,
SHP-007640,ORD-007640,2025-07-30,2025-07-31,2025-08-07,2025-08-08,SUP-013,Rhine Components,0.887,WH-005,Frankfurt Distribution Center,False,PRD-0024,Textiles,DE-West,158,expedited,delivered,True,1,True,inventory_shortage
SHP-007641,ORD-007641,2025-10-01,2025-10-01,2025-10-14,2025-10-14,SUP-012,Bavaria Textile Group,0.813,WH-008,Dortmund Distribution Center,False,PRD-0097,Packaging,DE-North,556,expedited,delivered,True,0,False,
SHP-007642,ORD-007642,2025-11-12,2025-11-14,2025-11-20,2025-11-19,SUP-007,Danube Tools,0.771,WH-008,Dortmund Distribution Center,False,PRD-0129,Raw Materials,DE-East,50,standard,delivered,False,-1,False,
SHP-007643,ORD-007643,2025-03-22,2025-03-23,2025-04-02,2025-04-03,SUP-011,Saxon Metals,0.611,WH-008,Dortmund Distribution Center,False,PRD-0143,Textiles,DE-North,336,standard,delivered,False,1,True,
SHP-007644,ORD-007644,2025-08-03,2025-08-04,2025-08-13,,SUP-011,Saxon Metals,0.611,WH-006,Leipzig Distribution Center,True,PRD-0159,Mechanical,DE-South,260,standard,in_transit,True,,,
SHP-007645,ORD-007645,2025-11-29,2025-11-30,2025-12-08,2025-12-08,SUP-008,Hanseatic Materials,0.604,WH-002,Hamburg Distribution Center,False,PRD-0078,Textiles,DE-North,221,expedited,delivered,False,0,False,
SHP-007646,ORD-007646,2025-03-21,2025-03-23,2025-03-28,2025-03-28,SUP-007,Danube Tools,0.771,WH-001,Berlin Distribution Center,True,PRD-0095,Electronics,DE-South,141,expedited,delivered,True,0,False,
SHP-007647,ORD-007647,2025-07-29,2025-07-30,2025-08-07,2025-08-07,SUP-009,Ruhr Mechanical,0.965,WH-007,Stuttgart Distribution Center,False,PRD-0044,Mechanical,DE-West,308,expedited,delivered,False,0,False,
SHP-007648,ORD-007648,2025-12-22,2025-12-25,2025-12-28,2025-12-27,SUP-013,Rhine Components,0.887,WH-005,Frankfurt Distribution Center,True,PRD-0087,Textiles,DE-North,38,standard,delivered,False,-1,False,
SHP-007649,ORD-007649,2025-11-12,2025-11-14,2025-11-21,2025-11-24,SUP-022,Black Forest Plastics,0.971,WH-008,Dortmund Distribution Center,True,PRD-0010,Packaging,DE-Central,162,expedited,delivered,False,3,True,warehouse_capacity_constraint
SHP-007650,ORD-007650,2025-12-08,2025-12-09,2025-12-15,2025-12-21,SUP-020,Hanseatic Materials,0.846,WH-003,Munich Distribution Center,True,PRD-0071,Electronics,DE-East,26,standard,delivered,False,6,True,customs_documentation
SHP-007651,ORD-007651,2025-07-25,2025-07-27,2025-08-01,2025-08-02,SUP-015,Alpine Industrial Parts,0.925,WH-008,Dortmund Distribution Center,False,PRD-0177,Mechanical,DE-West,72,critical,delivered,True,1,True,warehouse_capacity_constraint
SHP-007652,ORD-007652,2025-08-22,2025-08-25,2025-08-27,2025-08-26,SUP-006,Elbe Manufacturing,0.939,WH-002,Hamburg Distribution Center,True,PRD-0004,Mechanical,DE-East,55,standard,delivered,False,-1,False,
SHP-007653,ORD-007653,2025-06-21,2025-06-22,2025-06-29,2025-06-30,SUP-019,Danube Tools,0.652,WH-005,Frankfurt Distribution Center,False,PRD-0084,Raw Materials,DE-Central,231,standard,delivered,False,1,True,supplier_late_dispatch
SHP-007654,ORD-007654,2025-08-02,2025-08-05,2025-08-11,2025-08-11,SUP-015,Alpine Industrial Parts,0.925,WH-008,Dortmund Distribution Center,True,PRD-0177,Mechanical,DE-East,341,standard,delivered,True,0,False,
SHP-007655,ORD-007655,2025-09-07,2025-09-07,2025-09-18,2025-09-21,SUP-018,Elbe Manufacturing,0.745,WH-008,Dortmund Distribution Center,False,PRD-0105,Raw Materials,DE-North,273,standard,delivered,False,3,True,carrier_delay
SHP-007656,ORD-007656,2025-05-28,2025-05-29,2025-06-12,2025-06-12,SUP-016,Nordic Freight Supplies,0.901,WH-005,Frankfurt Distribution Center,False,PRD-0096,Raw Materials,DE-West,419,expedited,delivered,False,0,False,
SHP-007657,ORD-007657,2025-01-12,2025-01-15,2025-01-22,2025-01-22,SUP-022,Black Forest Plastics,0.971,WH-003,Munich Distribution Center,False,PRD-0067,Mechanical,DE-North,289,standard,delivered,True,0,False,
SHP-007658,ORD-007658,2025-04-25,2025-04-27,2025-05-03,2025-05-10,SUP-001,Rhine Components,0.724,WH-008,Dortmund Distribution Center,True,PRD-0175,Mechanical,DE-Central,115,expedited,delivered,False,7,True,weather_disruption
SHP-007659,ORD-007659,2025-09-17,2025-09-20,2025-09-25,2025-09-26,SUP-018,Elbe Manufacturing,0.745,WH-006,Leipzig Distribution Center,False,PRD-0039,Mechanical,DE-Central,97,standard,delivered,False,1,True,
SHP-007660,ORD-007660,2025-12-27,2025-12-30,2026-01-04,2026-01-07,SUP-015,Alpine Industrial Parts,0.925,WH-002,Hamburg Distribution Center,False,PRD-0090,Electronics,DE-East,84,standard,delivered,False,3,True,carrier_delay
SHP-007661,ORD-007661,2025-05-05,2025-05-05,2025-05-12,2025-05-12,SUP-006,Elbe Manufacturing,0.939,WH-006,Leipzig Distribution Center,True,PRD-0050,Packaging,DE-South,761,standard,delivered,False,0,False,
SHP-007662,ORD-007662,2025-04-28,2025-04-29,2025-05-05,2025-05-05,SUP-001,Rhine Components,0.724,WH-002,Hamburg Distribution Center,False,PRD-0121,Packaging,DE-West,441,expedited,delivered,False,0,False,
SHP-007663,ORD-007663,2025-11-09,2025-11-10,2025-11-19,2025-11-20,SUP-019,Danube Tools,0.652,WH-008,Dortmund Distribution Center,False,PRD-0066,Mechanical,DE-West,53,standard,delivered,False,1,True,
SHP-007664,ORD-007664,2025-10-11,2025-10-12,2025-10-20,2025-10-21,SUP-001,Rhine Components,0.724,WH-001,Berlin Distribution Center,False,PRD-0065,Packaging,DE-East,547,expedited,delivered,True,1,True,warehouse_capacity_constraint
SHP-007665,ORD-007665,2025-06-16,2025-06-16,2025-06-23,2025-06-23,SUP-007,Danube Tools,0.771,WH-008,Dortmund Distribution Center,False,PRD-0036,Textiles,DE-West,230,standard,delivered,False,0,False,
SHP-007666,ORD-007666,2025-10-27,2025-10-28,2025-11-01,2025-11-02,SUP-010,Black Forest Plastics,0.829,WH-004,Cologne Distribution Center,True,PRD-0151,Electronics,DE-Central,100,expedited,delivered,False,1,True,warehouse_capacity_constraint
SHP-007667,ORD-007667,2025-10-28,2025-10-29,2025-11-07,2025-11-07,SUP-011,Saxon Metals,0.611,WH-007,Stuttgart Distribution Center,False,PRD-0080,Electronics,DE-Central,54,standard,delivered,False,0,False,
SHP-007668,ORD-007668,2025-01-21,2025-01-23,2025-01-29,2025-01-29,SUP-003,Alpine Industrial Parts,0.922,WH-002,Hamburg Distribution Center,False,PRD-0061,Electronics,DE-Central,95,standard,delivered,False,0,False,
SHP-007669,ORD-007669,2025-01-12,2025-01-15,2025-01-20,,SUP-006,Elbe Manufacturing,0.939,WH-005,Frankfurt Distribution Center,False,PRD-0050,Packaging,DE-West,990,expedited,in_transit,True,,,
SHP-007670,ORD-007670,2025-08-19,2025-08-19,2025-09-01,2025-09-01,SUP-005,Main River Electronics,0.945,WH-003,Munich Distribution Center,False,PRD-0070,Mechanical,DE-North,25,standard,delivered,False,0,False,
SHP-007671,ORD-007671,2025-12-26,2025-12-29,2026-01-02,2026-01-05,SUP-018,Elbe Manufacturing,0.745,WH-006,Leipzig Distribution Center,False,PRD-0105,Raw Materials,DE-North,154,expedited,delivered,False,3,True,customs_documentation
SHP-007672,ORD-007672,2025-11-24,2025-11-24,2025-12-03,2025-12-03,SUP-019,Danube Tools,0.652,WH-007,Stuttgart Distribution Center,True,PRD-0124,Electronics,DE-Central,45,standard,delivered,False,0,False,
